symbol,time,value
GLND,1777296300000,7308700.0
GLND,1777296330000,7316400.0
GLND,1777296360000,7332000.0
GLND,1777296390000,7346000.0
GLND,1777296420000,7394200.0
GLND,1777296450000,7443400.0
GLND,1777296480000,7460900.0
GLND,1777296510000,7482700.0
GLND,1777296540000,7507500.0
GLND,1777296570000,7549000.0
GLND,1777296600000,7725500.0
GLND,1777296630000,7919600.0
GLND,1777296660000,8018200.0
GLND,1777296690000,8078700.0
GLND,1777296720000,8159500.0
GLND,1777296750000,8201000.0
GLND,1777296780000,8281100.0
GLND,1777296810000,8374000.0
GLND,1777296840000,8451100.0
GLND,1777296870000,8496900.0
GLND,1777296900000,8562400.0
GLND,1777296930000,8621900.0
GLND,1777296960000,8704800.0
GLND,1777296990000,8772700.0
GLND,1777297020000,8796300.0
GLND,1777297050000,8826500.0
GLND,1777297080000,8865800.0
GLND,1777297110000,8887100.0
GLND,1777297140000,8909500.0
GLND,1777297170000,8966800.0
GLND,1777297200000,9021000.0
GLND,1777297230000,9041600.0
GLND,1777297260000,9064000.0
GLND,1777297290000,9099900.0
GLND,1777297320000,9126900.0
GLND,1777297350000,9145800.0
GLND,1777297380000,9167200.0
GLND,1777297410000,9182500.0
GLND,1777297440000,9195500.0
GLND,1777297470000,9212500.0
GLND,1777297500000,9246700.0
GLND,1777297530000,9281100.0
GLND,1777297560000,9299100.0
GLND,1777297590000,9308600.0
GLND,1777297620000,9317100.0
GLND,1777297650000,9331900.0
GLND,1777297680000,9363300.0
GLND,1777297710000,9371600.0
GLND,1777297740000,9383400.0
GLND,1777297770000,9396500.0
GLND,1777297800000,9416000.0
GLND,1777297830000,9427800.0
GLND,1777297860000,9464300.0
GLND,1777297890000,9503300.0
GLND,1777297920000,9523900.0
GLND,1777297950000,9534000.0
GLND,1777297980000,9543300.0
GLND,1777298010000,9551200.0
GLND,1777298040000,9559600.0
GLND,1777298070000,9577200.0
GLND,1777298100000,9637900.0
GLND,1777298130000,9668100.0
GLND,1777298160000,9678500.0
GLND,1777298190000,9686900.0
GLND,1777298220000,9701900.0
GLND,1777298250000,9712600.0
GLND,1777298280000,9724500.0
GLND,1777298310000,9747100.0
GLND,1777298340000,9754000.0
GLND,1777298370000,9768000.0
GLND,1777298400000,9798500.0
GLND,1777298430000,9856100.0
GLND,1777298460000,9881200.0
GLND,1777298490000,9909200.0
GLND,1777298520000,9964200.0
GLND,1777298550000,10000000.0
GLND,1777298580000,10019900.0
GLND,1777298610000,10101900.0
GLND,1777298640000,10147900.0
GLND,1777298670000,10176000.0
GLND,1777298700000,10193700.0
GOAI,1777275490000,0.0
GOAI,1777276190000,0.0
GOAI,1777276200000,0.0
GOAI,1777276800000,0.0
GOAI,1777276850000,300.0
GOAI,1777276880000,300.0
GOAI,1777276950000,300.0
GOAI,1777277010000,600.0
GOAI,1777277160000,900.0
GOAI,1777277190000,1000.0
GOAI,1777277410000,1000.0
GOAI,1777277440000,1000.0
GOAI,1777278540000,1000.0
GOAI,1777279630000,1000.0
GOAI,1777279670000,1000.0
GOAI,1777279690000,1100.0
GOAI,1777280140000,1100.0
GOAI,1777280230000,1100.0
GOAI,1777280360000,1100.0
GOAI,1777280960000,1100.0
GOAI,1777280980000,1100.0
GOAI,1777281560000,1100.0
GOAI,1777281570000,1100.0
GOAI,1777282680000,1100.0
GOAI,1777282710000,1100.0
GOAI,1777283870000,1100.0
GOAI,1777285120000,1100.0
GOAI,1777285150000,1500.0
GOAI,1777286270000,1500.0
GOAI,1777286280000,1600.0
GOAI,1777287710000,1600.0
GOAI,1777288140000,2100.0
GOAI,1777288710000,2100.0
GOAI,1777289390000,2200.0
GOAI,1777289520000,2200.0
GOAI,1777289580000,2400.0
GOAI,1777289610000,2400.0
GOAI,1777289640000,2400.0
GOAI,1777290330000,2400.0
GOAI,1777290410000,2400.0
GOAI,1777290600000,2400.0
GOAI,1777291060000,2400.0
GOAI,1777291980000,2400.0
GOAI,1777292060000,2400.0
GOAI,1777292160000,2500.0
GOAI,1777292190000,2500.0
GOAI,1777292220000,2500.0
GOAI,1777292250000,2700.0
GOAI,1777292280000,2700.0
GOAI,1777292310000,2700.0
GOAI,1777292340000,2700.0
GOAI,1777292370000,2700.0
GOAI,1777292810000,2700.0
GOAI,1777292860000,2700.0
GOAI,1777293050000,2700.0
GOAI,1777293600000,2700.0
GOAI,1777294090000,2700.0
GOAI,1777294210000,2700.0
GOAI,1777294460000,2700.0
GOAI,1777294510000,2700.0
GOAI,1777294670000,2700.0
GOAI,1777294700000,2700.0
GOAI,1777294730000,2700.0
GOAI,1777294880000,2700.0
GOAI,1777296340000,2800.0
GOAI,1777296590000,3200.0
GOAI,1777296600000,3600.0
GOAI,1777296630000,3600.0
GOAI,1777296790000,4100.0
GOAI,1777297070000,4100.0
GOAI,1777297090000,4100.0
GOAI,1777297210000,4200.0
GOAI,1777297240000,4200.0
GOAI,1777297270000,4200.0
GOAI,1777297300000,4200.0
GOAI,1777297330000,4200.0
GOAI,1777297370000,4200.0
GOAI,1777297390000,4200.0
GOAI,1777297550000,4200.0
GOAI,1777297560000,4200.0
GOAI,1777297590000,4200.0
GOAI,1777297620000,4200.0
GOAI,1777297690000,4200.0
GOAI,1777297740000,4200.0
GOAI,1777297810000,4200.0
GOAI,1777297900000,4200.0
GOAI,1777297930000,4300.0
GOAI,1777297950000,4300.0
GOAI,1777297990000,4500.0
GOAI,1777298050000,4500.0
GOAI,1777298090000,4500.0
GOAI,1777298150000,4600.0
GOAI,1777298210000,4600.0
GOAI,1777298240000,4700.0
GOAI,1777298260000,4700.0
GOAI,1777298560000,4700.0
GOAI,1777298590000,4700.0
GOAI,1777298620000,4700.0
GOAI,1777298650000,4700.0
GOAI,1777298680000,4700.0
GOAI,1777298710000,4800.0
GOAI,1777298740000,5300.0
GOAI,1777298770000,5300.0
GOAI,1777298800000,5400.0
GOAI,1777298830000,5400.0
GOAI,1777298860000,5400.0
GOAI,1777298890000,5400.0
GOAI,1777298920000,5400.0
GOAI,1777298950000,5400.0
GOAI,1777298980000,5400.0
GOAI,1777299010000,5400.0
GOVX,1777276850000,0.0
GOVX,1777276860000,0.0
GOVX,1777276900000,0.0
GOVX,1777276920000,0.0
GOVX,1777277100000,0.0
GOVX,1777277710000,0.0
GOVX,1777277740000,0.0
GOVX,1777278040000,0.0
GOVX,1777278080000,0.0
GOVX,1777278400000,0.0
GOVX,1777279020000,0.0
GOVX,1777279350000,0.0
GOVX,1777279420000,0.0
GOVX,1777281260000,0.0
GOVX,1777281270000,0.0
GOVX,1777281660000,0.0
GOVX,1777282100000,0.0
GOVX,1777284020000,0.0
GOVX,1777285140000,0.0
GOVX,1777285440000,0.0
GOVX,1777285940000,0.0
GOVX,1777285970000,0.0
GOVX,1777286000000,0.0
GOVX,1777286610000,0.0
GOVX,1777287290000,0.0
GOVX,1777287350000,0.0
GOVX,1777287490000,0.0
GOVX,1777287520000,0.0
GOVX,1777287600000,100.0
GOVX,1777287650000,200.0
GOVX,1777291710000,200.0
GOVX,1777291790000,200.0
GOVX,1777291950000,200.0
GOVX,1777292060000,200.0
GOVX,1777292200000,300.0
GOVX,1777292630000,400.0
GOVX,1777292670000,1400.0
GOVX,1777292700000,1500.0
GOVX,1777292730000,1600.0
GOVX,1777294310000,1600.0
GOVX,1777294350000,1600.0
GOVX,1777294750000,1600.0
GOVX,1777294770000,1600.0
GOVX,1777294800000,1600.0
GOVX,1777295060000,1600.0
GOVX,1777295190000,3200.0
GOVX,1777295930000,3200.0
GOVX,1777296380000,3200.0
GOVX,1777296510000,3900.0
GOVX,1777296600000,4200.0
GOVX,1777296630000,4700.0
GOVX,1777296660000,4700.0
GOVX,1777296720000,4700.0
GOVX,1777296990000,4700.0
GOVX,1777297130000,4700.0
GOVX,1777297190000,4700.0
GOVX,1777297440000,4700.0
GOVX,1777297530000,4800.0
GOVX,1777297560000,5000.0
GOVX,1777297590000,5000.0
GOVX,1777297620000,5000.0
GOVX,1777297650000,5000.0
GOVX,1777297700000,5000.0
GOVX,1777297730000,6100.0
GOVX,1777297850000,6100.0
GOVX,1777297970000,7900.0
GOVX,1777298020000,7900.0
GOVX,1777298170000,7900.0
GOVX,1777298230000,8000.0
GOVX,1777298290000,8000.0
GOVX,1777298320000,8000.0
GOVX,1777298400000,8000.0
GOVX,1777298430000,8000.0
GOVX,1777298770000,8000.0
GOVX,1777298810000,8100.0
GOVX,1777298930000,8100.0
GOVX,1777298960000,11000.0
GOVX,1777298980000,11000.0
GOVX,1777299010000,11000.0
GOVX,1777299140000,11000.0
GOVX,1777299160000,11000.0
GOVX,1777299190000,11000.0
GOVX,1777299220000,11000.0
GOVX,1777299250000,11000.0
GOVX,1777299380000,11700.0
GOVX,1777299440000,11700.0
GOVX,1777299470000,11700.0
GOVX,1777299560000,11800.0
GOVX,1777299610000,12500.0
GOVX,1777299770000,12500.0
GOVX,1777299800000,12500.0
GOVX,1777299860000,12600.0
GOVX,1777299900000,12800.0
GOVX,1777299930000,12800.0
GOVX,1777299960000,12800.0
GOVX,1777299990000,12800.0
GOVX,1777300020000,12800.0
GOVX,1777300050000,12800.0
GOVX,1777300240000,18100.0
GOVX,1777300340000,18100.0
GOVX,1777300370000,18100.0
GOVX,1777300410000,18100.0
GOVX,1777300600000,18200.0
GOVX,1777300630000,19400.0
GOVX,1777300690000,19400.0
GOVX,1777300750000,21400.0
GOVX,1777300840000,21400.0
GOVX,1777300870000,21400.0
GOVX,1777300920000,22500.0
GOVX,1777301010000,22500.0
GOVX,1777301040000,22500.0
GOVX,1777301100000,23100.0
GOVX,1777301160000,23100.0
GOVX,1777301200000,26300.0
GOVX,1777301340000,26300.0
GOVX,1777301370000,27300.0
GOVX,1777301460000,27400.0
GOVX,1777301490000,28800.0
GOVX,1777301520000,28800.0
GOVX,1777301650000,28800.0
GOVX,1777301710000,28900.0
GOVX,1777301840000,28900.0
GOVX,1777301900000,28900.0
GOVX,1777301950000,28900.0
GOVX,1777302520000,28900.0
GOVX,1777302790000,28900.0
GOVX,1777303030000,28900.0
GOVX,1777303560000,28900.0
GOVX,1777303630000,28900.0
GOVX,1777303650000,28900.0
GOVX,1777303700000,28900.0
GOVX,1777303710000,28900.0
GOVX,1777303770000,29000.0
GOVX,1777303840000,29000.0
GOVX,1777303980000,29000.0
GOVX,1777304100000,29000.0
GOVX,1777304140000,29000.0
GOVX,1777304170000,30100.0
GOVX,1777304270000,30100.0
GOVX,1777304300000,30100.0
GOVX,1777304330000,30100.0
GOVX,1777304360000,30100.0
GOVX,1777304430000,30100.0
GOVX,1777304540000,30100.0
GOVX,1777304570000,30100.0
GOVX,1777304580000,30100.0
GOVX,1777304690000,30100.0
GOVX,1777304750000,30100.0
GOVX,1777304990000,30100.0
GOVX,1777305040000,32100.0
GOVX,1777305230000,32100.0
GOVX,1777305260000,32600.0
GOVX,1777305280000,34000.0
GOVX,1777305390000,34000.0
GOVX,1777305420000,34000.0
GOVX,1777305530000,34200.0
HOVR,1777296790000,1500.0
HOVR,1777296810000,17600.0
HOVR,1777296840000,29800.0
HOVR,1777296870000,34800.0
HOVR,1777296900000,44500.0
HOVR,1777296930000,46700.0
HOVR,1777296960000,51400.0
HOVR,1777296990000,52500.0
HOVR,1777297020000,62300.0
HOVR,1777297050000,66500.0
HOVR,1777297080000,67800.0
HOVR,1777297110000,74700.0
HOVR,1777297140000,116700.0
HOVR,1777297170000,141800.0
HOVR,1777297200000,163500.0
HOVR,1777297230000,184700.0
HOVR,1777297260000,191600.0
HOVR,1777297290000,213100.0
HOVR,1777297320000,225400.0
HOVR,1777297350000,238000.0
HOVR,1777297380000,244100.0
HOVR,1777297410000,251900.0
HOVR,1777297440000,255600.0
HOVR,1777297470000,258500.0
HOVR,1777297500000,267800.0
HOVR,1777297530000,271000.0
HOVR,1777297560000,274600.0
HOVR,1777297590000,275600.0
HOVR,1777297620000,285000.0
HOVR,1777297650000,303600.0
HOVR,1777297680000,318400.0
HOVR,1777297710000,331200.0
HOVR,1777297740000,338700.0
HOVR,1777297770000,343100.0
HOVR,1777297800000,349900.0
HOVR,1777297830000,358100.0
HOVR,1777297860000,359700.0
HOVR,1777297890000,362800.0
HOVR,1777297920000,408500.0
HOVR,1777297950000,413900.0
HOVR,1777297980000,454100.0
HOVR,1777298010000,458300.0
HOVR,1777298040000,461700.0
HOVR,1777298070000,505400.0
HOVR,1777298100000,514900.0
HOVR,1777298130000,520100.0
HOVR,1777298160000,521700.0
HOVR,1777298190000,523000.0
HOVR,1777298220000,523400.0
HOVR,1777298260000,524700.0
HOVR,1777298280000,526100.0
HOVR,1777298310000,527400.0
HOVR,1777298350000,528400.0
HOVR,1777298370000,530900.0
HOVR,1777298400000,533300.0
HOVR,1777298430000,537800.0
HOVR,1777298460000,555300.0
HOVR,1777298490000,556600.0
HOVR,1777298520000,558600.0
HOVR,1777298550000,564300.0
HOVR,1777298580000,564300.0
HOVR,1777298610000,565200.0
HOVR,1777298640000,566600.0
HOVR,1777298670000,570800.0
HOVR,1777298710000,588300.0
HOVR,1777298730000,627500.0
HOVR,1777298760000,634700.0
HOVR,1777298790000,641500.0
HOVR,1777298820000,643100.0
HOVR,1777298850000,643600.0
HOVR,1777298880000,645000.0
HOVR,1777298910000,645000.0
HOVR,1777298940000,646800.0
HOVR,1777298970000,648000.0
HOVR,1777299000000,649100.0
HOVR,1777299030000,651300.0
HOVR,1777299060000,652200.0
HOVR,1777299090000,653400.0
HOVR,1777299120000,658600.0
HOVR,1777299150000,659300.0
HOVR,1777299180000,661400.0
HOVR,1777299210000,663300.0
HOVR,1777299240000,663500.0
HOVR,1777299270000,667500.0
HOVR,1777299300000,667800.0
HOVR,1777299330000,668400.0
HOVR,1777299360000,671100.0
HOVR,1777299390000,671200.0
HOVR,1777299420000,676100.0
HOVR,1777299450000,677600.0
HOVR,1777299480000,678600.0
HOVR,1777299520000,681200.0
HOVR,1777299540000,684600.0
HOVR,1777299580000,684600.0
HOVR,1777299610000,688400.0
HOVR,1777299630000,690600.0
HOVR,1777299660000,691400.0
HOVR,1777299690000,695500.0
HOVR,1777299730000,697200.0
HOVR,1777299750000,722400.0
HOVR,1777299780000,724300.0
HOVR,1777299810000,725000.0
HOVR,1777299850000,727300.0
HOVR,1777299870000,728200.0
HOVR,1777299910000,728200.0
HOVR,1777299930000,731900.0
HOVR,1777299960000,735600.0
HOVR,1777299990000,737000.0
HOVR,1777300020000,738800.0
HOVR,1777300050000,759200.0
HOVR,1777300080000,763300.0
HOVR,1777300110000,764600.0
HOVR,1777300140000,765100.0
HOVR,1777300170000,765900.0
HOVR,1777300200000,768800.0
HOVR,1777300230000,769500.0
HOVR,1777300260000,770000.0
HOVR,1777300290000,773500.0
HOVR,1777300320000,776200.0
HOVR,1777300370000,776900.0
HOVR,1777300380000,896700.0
HOVR,1777300410000,898300.0
HOVR,1777300440000,899200.0
HOVR,1777300470000,904400.0
HOVR,1777300500000,907800.0
HOVR,1777300530000,915600.0
HOVR,1777300560000,934600.0
HOVR,1777300590000,935500.0
HOVR,1777300620000,951000.0
HOVR,1777300650000,969600.0
HOVR,1777300680000,971500.0
HOVR,1777300710000,974800.0
HOVR,1777300740000,985600.0
HOVR,1777300770000,1113900.0
HOVR,1777300800000,1239600.0
HOVR,1777300830000,1246800.0
HOVR,1777300860000,1252400.0
HOVR,1777300890000,1265000.0
HOVR,1777300920000,1273200.0
HOVR,1777300950000,1288300.0
HOVR,1777300980000,1293800.0
HOVR,1777301010000,1309000.0
HOVR,1777301040000,1313100.0
HOVR,1777301070000,1318000.0
HOVR,1777301100000,1341400.0
HOVR,1777301130000,1342300.0
HOVR,1777301160000,1349100.0
HOVR,1777301190000,1354800.0
HOVR,1777301220000,1359200.0
HOVR,1777301250000,1372100.0
HOVR,1777301280000,1373600.0
HOVR,1777301310000,1374100.0
HOVR,1777301340000,1383800.0
HOVR,1777301370000,1385500.0
HOVR,1777301400000,1389300.0
HOVR,1777301430000,1393500.0
HOVR,1777301460000,1394100.0
HOVR,1777301490000,1396000.0
HOVR,1777301520000,1397300.0
HOVR,1777301550000,1399800.0
HOVR,1777301580000,1404000.0
HOVR,1777301610000,1404600.0
HOVR,1777301640000,1415400.0
HOVR,1777301670000,1429000.0
HOVR,1777301700000,1430300.0
HOVR,1777301730000,1430900.0
HOVR,1777301760000,1431000.0
HOVR,1777301790000,1431000.0
HOVR,1777301820000,1432100.0
HOVR,1777301850000,1435400.0
HOVR,1777301880000,1435700.0
HOVR,1777301910000,1438200.0
HOVR,1777301940000,1438300.0
HOVR,1777301970000,1439800.0
HOVR,1777302000000,1443900.0
HOVR,1777302030000,1444000.0
HOVR,1777302060000,1445600.0
HOVR,1777302090000,1451800.0
HOVR,1777302120000,1452000.0
HOVR,1777302150000,1453500.0
HOVR,1777302180000,1454000.0
HOVR,1777302210000,1455100.0
HOVR,1777302240000,1461200.0
HOVR,1777302270000,1477700.0
HOVR,1777302300000,1480700.0
HOVR,1777302330000,1482700.0
HOVR,1777302360000,1495600.0
HOVR,1777302390000,1496400.0
HOVR,1777302420000,1500000.0
HOVR,1777302450000,1503300.0
HOVR,1777302480000,1516000.0
HOVR,1777302510000,1522900.0
HOVR,1777302540000,1523100.0
HOVR,1777302570000,1523400.0
HOVR,1777302600000,1524600.0
HOVR,1777302630000,1530800.0
HOVR,1777302660000,1534800.0
HOVR,1777302690000,1537200.0
HOVR,1777302720000,1542300.0
HOVR,1777302750000,1543400.0
HOVR,1777302780000,1543800.0
HOVR,1777302810000,1547800.0
HOVR,1777302840000,1559200.0
HOVR,1777302870000,1559700.0
HOVR,1777302900000,1560100.0
HOVR,1777302930000,1560200.0
HOVR,1777302960000,1560800.0
HOVR,1777302990000,1563100.0
HOVR,1777303020000,1563400.0
HOVR,1777303050000,1563800.0
HOVR,1777303090000,1568400.0
HOVR,1777303110000,1570000.0
HOVR,1777303140000,1571600.0
HOVR,1777303170000,1578700.0
HOVR,1777303200000,1580400.0
HOVR,1777303240000,1581700.0
HOVR,1777303260000,1581900.0
HOVR,1777303290000,1582500.0
HOVR,1777303320000,1585700.0
HOVR,1777303350000,1587300.0
HOVR,1777303380000,1589100.0
HOVR,1777303410000,1593300.0
HOVR,1777303440000,1599000.0
HOVR,1777303470000,1600500.0
HOVR,1777303500000,1617200.0
HOVR,1777303540000,1619900.0
HOVR,1777303560000,1626300.0
HOVR,1777303600000,1627000.0
HOVR,1777303620000,1634000.0
HOVR,1777303660000,1635800.0
HOVR,1777303680000,1635900.0
HOVR,1777303710000,1637000.0
HOVR,1777303740000,1638400.0
HOVR,1777303770000,1639100.0
HOVR,1777303800000,1641700.0
HOVR,1777303830000,1644000.0
HOVR,1777303860000,1644000.0
HOVR,1777303900000,1647000.0
HOVR,1777303920000,1658000.0
HOVR,1777303950000,1661100.0
HOVR,1777303980000,1664900.0
HOVR,1777304010000,1667200.0
HOVR,1777304040000,1667800.0
HOVR,1777304070000,1670000.0
HOVR,1777304100000,1671600.0
HOVR,1777304130000,1671800.0
HOVR,1777304170000,1671900.0
HOVR,1777304190000,1675300.0
HOVR,1777304220000,1676100.0
HOVR,1777304250000,1678500.0
HOVR,1777304280000,1679600.0
HOVR,1777304320000,1680000.0
HOVR,1777304340000,1685300.0
HOVR,1777304370000,1685600.0
HOVR,1777304400000,1686200.0
HOVR,1777304430000,1686500.0
HOVR,1777304460000,1686700.0
HOVR,1777304490000,1686800.0
HOVR,1777304530000,1686900.0
HOVR,1777304560000,1687100.0
HOVR,1777304590000,1687400.0
HOVR,1777304610000,1688100.0
HOVR,1777304640000,1691400.0
HOVR,1777304670000,1693300.0
HOVR,1777304700000,1693700.0
HOVR,1777304730000,1697100.0
HOVR,1777304760000,1698100.0
HOVR,1777304790000,1698600.0
HOVR,1777304820000,1698700.0
HOVR,1777304850000,1699900.0
HOVR,1777304880000,1700100.0
HOVR,1777304920000,1707500.0
HOVR,1777304940000,1734000.0
HOVR,1777304970000,1734400.0
HOVR,1777305000000,1737600.0
HOVR,1777305030000,1737900.0
HOVR,1777305060000,1739700.0
HOVR,1777305090000,1750300.0
HOVR,1777305120000,1755700.0
HOVR,1777305150000,1757500.0
HOVR,1777305180000,1757800.0
HOVR,1777305210000,1758200.0
HOVR,1777305240000,1760100.0
HOVR,1777305270000,1760100.0
HOVR,1777305300000,1760100.0
HOVR,1777305330000,1760300.0
HOVR,1777305360000,1761600.0
HOVR,1777305390000,1762300.0
HOVR,1777305420000,1763000.0
HOVR,1777305450000,1763600.0
HOVR,1777305480000,1763800.0
HOVR,1777305510000,1764100.0
HOVR,1777305540000,1765000.0
HOVR,1777305570000,1769500.0
HOVR,1777305600000,1769600.0
HOVR,1777305630000,1769700.0
HOVR,1777305660000,1770000.0
HOVR,1777305690000,1771900.0
HOVR,1777305720000,1772500.0
HOVR,1777305750000,1772600.0
HOVR,1777305780000,1772700.0
HOVR,1777305810000,1772700.0
HOVR,1777305840000,1794100.0
HOVR,1777305870000,1794100.0
HOVR,1777305900000,1794700.0
HOVR,1777305930000,1794900.0
HOVR,1777305960000,1796900.0
HOVR,1777305990000,1797500.0
HOVR,1777306020000,1798500.0
HOVR,1777306050000,1798600.0
HOVR,1777306080000,1801600.0
HTCO,1777278890000,0.0
HTCO,1777278900000,1500.0
HTCO,1777278930000,1600.0
HTCO,1777278960000,1600.0
HTCO,1777279040000,1600.0
HTCO,1777279070000,1600.0
HTCO,1777279100000,1700.0
HTCO,1777279140000,1700.0
HTCO,1777279170000,2300.0
HTCO,1777279200000,2300.0
HTCO,1777279230000,2900.0
HTCO,1777279260000,2900.0
HTCO,1777279290000,2900.0
HTCO,1777279350000,2900.0
HTCO,1777279450000,2900.0
HTCO,1777279470000,2900.0
HTCO,1777279510000,2900.0
HTCO,1777279530000,2900.0
HTCO,1777279560000,3200.0
HTCO,1777279590000,4100.0
HTCO,1777279620000,5300.0
HTCO,1777279650000,6200.0
HTCO,1777279680000,6200.0
HTCO,1777279710000,6200.0
HTCO,1777279740000,6200.0
HTCO,1777279770000,7000.0
HTCO,1777279800000,7000.0
HTCO,1777279830000,7300.0
HTCO,1777279860000,8700.0
HTCO,1777279890000,9200.0
HTCO,1777279920000,9300.0
HTCO,1777279950000,9400.0
HTCO,1777279980000,10200.0
HTCO,1777280010000,10500.0
HTCO,1777280040000,10500.0
HTCO,1777280070000,12100.0
HTCO,1777280100000,12300.0
HTCO,1777280130000,14600.0
HTCO,1777280160000,14700.0
HTCO,1777280190000,14700.0
HTCO,1777280220000,14700.0
HTCO,1777280250000,14800.0
HTCO,1777280310000,14900.0
HTCO,1777280340000,15000.0
HTCO,1777280390000,15200.0
HTCO,1777280400000,15900.0
HTCO,1777280430000,15900.0
HTCO,1777280470000,16700.0
HTCO,1777280500000,16800.0
HTCO,1777280530000,16800.0
HTCO,1777280560000,16800.0
HTCO,1777280620000,16800.0
HTCO,1777280650000,16800.0
HTCO,1777280680000,17000.0
HTCO,1777280710000,17000.0
HTCO,1777280740000,17000.0
HTCO,1777280770000,17100.0
HTCO,1777280820000,17400.0
HTCO,1777280860000,17600.0
HTCO,1777280890000,17600.0
HTCO,1777280920000,17600.0
HTCO,1777280950000,17800.0
HTCO,1777280980000,17800.0
HTCO,1777281010000,17900.0
HTCO,1777281060000,17900.0
HTCO,1777281110000,18600.0
HTCO,1777281140000,18600.0
HTCO,1777281150000,18700.0
HTCO,1777281290000,18700.0
HTCO,1777281380000,18800.0
HTCO,1777281410000,18800.0
HTCO,1777281470000,20000.0
HTCO,1777281500000,20000.0
HTCO,1777281700000,20000.0
HTCO,1777281720000,20300.0
HTCO,1777281750000,20300.0
HTCO,1777281790000,20300.0
HTCO,1777281820000,20300.0
HTCO,1777281850000,20300.0
HTCO,1777281980000,20800.0
HTCO,1777282010000,20800.0
HTCO,1777282030000,21000.0
HTCO,1777282060000,21300.0
HTCO,1777282090000,21800.0
HTCO,1777282110000,22200.0
HTCO,1777282140000,22600.0
HTCO,1777282170000,22600.0
HTCO,1777282200000,23400.0
HTCO,1777282230000,24100.0
HTCO,1777282260000,24700.0
HTCO,1777282290000,25300.0
HTCO,1777282340000,25300.0
HTCO,1777282350000,25800.0
HTCO,1777282380000,26500.0
HTCO,1777282430000,26600.0
HTCO,1777282460000,26600.0
HTCO,1777282490000,26700.0
HTCO,1777282520000,26700.0
HTCO,1777282530000,26900.0
HTCO,1777282570000,27300.0
HTCO,1777282600000,28500.0
HTCO,1777282630000,28500.0
HTCO,1777282650000,28600.0
HTCO,1777282700000,28600.0
HTCO,1777282730000,28600.0
HTCO,1777282760000,28600.0
HTCO,1777282800000,28700.0
HTCO,1777282830000,28700.0
HTCO,1777282860000,30400.0
HTCO,1777282890000,30500.0
HTCO,1777282920000,30900.0
HTCO,1777282950000,30900.0
HTCO,1777282990000,30900.0
HTCO,1777283010000,31100.0
HTCO,1777283050000,31100.0
HTCO,1777283070000,31200.0
HTCO,1777283100000,32200.0
HTCO,1777283130000,32900.0
HTCO,1777283170000,33000.0
HTCO,1777283200000,33200.0
HTCO,1777283230000,33200.0
HTCO,1777283260000,33200.0
HTCO,1777283280000,33400.0
HTCO,1777283310000,33700.0
HTCO,1777283350000,33700.0
HTCO,1777283380000,33800.0
HTCO,1777283410000,33800.0
HTCO,1777283440000,33800.0
HTCO,1777283480000,33800.0
HTCO,1777283510000,33800.0
HTCO,1777283540000,33800.0
HTCO,1777283570000,33800.0
HTCO,1777283580000,37300.0
HTCO,1777283620000,37600.0
HTCO,1777283640000,37600.0
HTCO,1777283670000,37600.0
HTCO,1777283700000,37600.0
HTCO,1777283730000,37800.0
HTCO,1777283770000,38000.0
HTCO,1777283810000,38000.0
HTCO,1777283840000,38000.0
HTCO,1777283870000,38400.0
HTCO,1777283880000,40400.0
HTCO,1777283910000,42300.0
HTCO,1777283950000,42300.0
HTCO,1777283980000,42800.0
HTCO,1777284000000,46100.0
HTCO,1777284030000,47000.0
HTCO,1777284060000,47200.0
HTCO,1777284090000,51600.0
HTCO,1777284120000,52000.0
HTCO,1777284150000,54700.0
HTCO,1777284180000,54900.0
HTCO,1777284220000,56000.0
HTCO,1777284240000,56100.0
HTCO,1777284270000,56100.0
HTCO,1777284350000,56100.0
HTCO,1777284370000,56200.0
HTCO,1777284400000,56200.0
HTCO,1777284420000,56200.0
HTCO,1777284450000,56200.0
HTCO,1777284480000,56500.0
HTCO,1777284510000,56500.0
HTCO,1777284540000,56500.0
HTCO,1777284570000,56500.0
HTCO,1777284600000,56600.0
HTCO,1777284630000,56600.0
HTCO,1777284660000,56600.0
HTCO,1777284690000,56700.0
HTCO,1777284720000,56800.0
HTCO,1777284750000,56800.0
HTCO,1777284780000,56800.0
HTCO,1777284810000,56800.0
HTCO,1777284840000,56800.0
HTCO,1777284880000,56900.0
HTCO,1777284910000,63800.0
HTCO,1777284940000,70700.0
HTCO,1777284970000,70700.0
HTCO,1777285000000,70700.0
HTCO,1777285040000,70800.0
HTCO,1777285060000,70800.0
HTCO,1777285080000,70900.0
HTCO,1777285110000,70900.0
HTCO,1777285140000,70900.0
HTCO,1777285170000,70900.0
HTCO,1777285200000,70900.0
HTCO,1777285240000,71000.0
HTCO,1777285270000,71000.0
HTCO,1777285310000,71100.0
HTCO,1777285340000,71100.0
HTCO,1777285360000,71300.0
HTCO,1777285400000,71300.0
HTCO,1777285420000,71700.0
HTCO,1777285440000,72100.0
HTCO,1777285470000,73200.0
HTCO,1777285500000,73300.0
HTCO,1777285530000,73300.0
HTCO,1777285560000,73500.0
HTCO,1777285590000,74000.0
HTCO,1777285620000,75600.0
HTCO,1777285650000,76200.0
HTCO,1777285680000,76400.0
HTCO,1777285710000,76400.0
HTCO,1777285760000,76500.0
HTCO,1777285790000,76500.0
HTCO,1777285820000,76500.0
HTCO,1777285850000,76500.0
